backup_kind	confidence	rationale	nonstandard_field_data_id	nonstandard_sample_id	canonical_field_data_ids	canonical_sample_ids	taxon_name	date	latitude_rounded	longitude_rounded	canonical_taxon_names	field.MatchedCanonical	field.TaxonId	field.catalogue_number	field.collector_fullname	field.collector_inat	field.collector_orcid	field.comment_eco	field.comment_env	field.date	field.date_created	field.date_updated	field.extracted_id	field.geometry	field.herbivory_percent	field.id	field.inat_upload	field.ipen	field.is_wild	field.latitude	field.longitude	field.match_name	field.name_proposition	field.no_name_on_list	field.observation_subject	field.ott_id	field.picture_cut	field.picture_detail	field.picture_free	field.picture_general	field.picture_panel	field.picture_panel_label	field.project	field.qfield_project	field.rank	field.sample_id	field.sample_name	field.soil_type	field.taxon_name	field.taxon_name_final	field.temperature_°C	field.unique_id	field.unknown	field.user_created	field.user_updated	field.uuid_qfield	field.weather	field.wikidataID	field.x_coord	field.y_coord	directus_row_json
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	72665	dbgi_50	72526	dbgi_006789	juniperus chinensis	20250625084401	7.113108	46.03258					Émilie Lab					20250625084401	2025-08-12T11:52:07.805Z	2025-08-14T14:03:01.949Z		"{""coordinates"": [7.113108102789657, 46.03258270304568], ""type"": ""Point""}"		72665	0		0	7.113108	46.03258			0	Leaf		DCIM/jbc/Juniperus chinensis_dbgi_006789_04.jpg	DCIM/jbc/Juniperus chinensis_dbgi_006789_03.jpg		DCIM/jbc/Juniperus chinensis_dbgi_006789_02.jpg	DCIM/jbc/Juniperus chinensis_dbgi_006789_01.jpg	DCIM/jbc/Juniperus chinensis_dbgi_006789_05.jpg		jbc		dbgi_50			Juniperus chinensis					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574794	1097946.1	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250625084401"", ""date_created"": ""2025-08-12T11:52:07.805Z"", ""date_updated"": ""2025-08-14T14:03:01.949Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113108102789657, 46.03258270304568], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 72665, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.113108, ""longitude"": 46.03258, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Juniperus chinensis_dbgi_006789_04.jpg"", ""picture_detail"": ""DCIM/jbc/Juniperus chinensis_dbgi_006789_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Juniperus chinensis_dbgi_006789_02.jpg"", ""picture_panel"": ""DCIM/jbc/Juniperus chinensis_dbgi_006789_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Juniperus chinensis_dbgi_006789_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_50"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Juniperus chinensis"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574794, ""y_coord"": 1097946.1}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	72666	dbgi_51	72527	dbgi_006806	centaurea montana	20250625084553	7.113162	46.03259					Émilie Lab					20250625084553	2025-08-12T11:52:07.842Z	2025-08-14T14:03:01.978Z		"{""coordinates"": [7.11316200331178, 46.03258745877189], ""type"": ""Point""}"		72666	0		0	7.113162	46.03259			0	Leaf		DCIM/jbc/Centaurea montana_dbgi_006806_04.jpg	DCIM/jbc/Centaurea montana_dbgi_006806_03.jpg		DCIM/jbc/Centaurea montana_dbgi_006806_02.jpg	DCIM/jbc/Centaurea montana_dbgi_006806_01.jpg	DCIM/jbc/Centaurea montana_dbgi_006806_05.jpg		jbc		dbgi_51			Centaurea montana					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574798.2	1097946.6	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250625084553"", ""date_created"": ""2025-08-12T11:52:07.842Z"", ""date_updated"": ""2025-08-14T14:03:01.978Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.11316200331178, 46.03258745877189], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 72666, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.113162, ""longitude"": 46.03259, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Centaurea montana_dbgi_006806_04.jpg"", ""picture_detail"": ""DCIM/jbc/Centaurea montana_dbgi_006806_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Centaurea montana_dbgi_006806_02.jpg"", ""picture_panel"": ""DCIM/jbc/Centaurea montana_dbgi_006806_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Centaurea montana_dbgi_006806_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_51"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Centaurea montana"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574798.2, ""y_coord"": 1097946.6}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	72667	dbgi_52	72528	dbgi_008679	gymnocarpium dryopteris	20250625084828	7.113147	46.032635					Émilie Lab					20250625084828	2025-08-12T11:52:07.870Z	2025-08-14T14:03:02.002Z		"{""coordinates"": [7.113147402583169, 46.03263647666967], ""type"": ""Point""}"		72667	0		0	7.1131473	46.032635			0	Leaf		DCIM/jbc/Gymnocarpium dryopteris_dbgi_008679_04.jpg	DCIM/jbc/Gymnocarpium dryopteris_dbgi_008679_03.jpg		DCIM/jbc/Gymnocarpium dryopteris_dbgi_008679_02.jpg	DCIM/jbc/Gymnocarpium dryopteris_dbgi_008679_01.jpg	DCIM/jbc/Gymnocarpium dryopteris_dbgi_008679_05.jpg		jbc		dbgi_52			Gymnocarpium dryopteris					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574797	1097952.1	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250625084828"", ""date_created"": ""2025-08-12T11:52:07.870Z"", ""date_updated"": ""2025-08-14T14:03:02.002Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113147402583169, 46.03263647666967], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 72667, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.1131473, ""longitude"": 46.032635, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Gymnocarpium dryopteris_dbgi_008679_04.jpg"", ""picture_detail"": ""DCIM/jbc/Gymnocarpium dryopteris_dbgi_008679_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Gymnocarpium dryopteris_dbgi_008679_02.jpg"", ""picture_panel"": ""DCIM/jbc/Gymnocarpium dryopteris_dbgi_008679_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Gymnocarpium dryopteris_dbgi_008679_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_52"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Gymnocarpium dryopteris"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574797, ""y_coord"": 1097952.1}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	72668	dbgi_53	72529	dbgi_006792	linum flavum	20250625085005	7.113162	46.03265					Émilie Lab					20250625085005	2025-08-12T11:52:07.899Z	2025-08-14T14:03:02.028Z		"{""coordinates"": [7.113162728118064, 46.03265031930884], ""type"": ""Point""}"		72668	0		0	7.1131625	46.03265			0	Leaf		DCIM/jbc/Linum flavum_dbgi_006792_04.jpg	DCIM/jbc/Linum flavum_dbgi_006792_03.jpg		DCIM/jbc/Linum flavum_dbgi_006792_02.jpg	DCIM/jbc/Linum flavum_dbgi_006792_01.jpg	DCIM/jbc/Linum flavum_dbgi_006792_05.jpg		jbc		dbgi_53			Linum flavum					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574798.2	1097953.6	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250625085005"", ""date_created"": ""2025-08-12T11:52:07.899Z"", ""date_updated"": ""2025-08-14T14:03:02.028Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113162728118064, 46.03265031930884], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 72668, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.1131625, ""longitude"": 46.03265, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Linum flavum_dbgi_006792_04.jpg"", ""picture_detail"": ""DCIM/jbc/Linum flavum_dbgi_006792_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Linum flavum_dbgi_006792_02.jpg"", ""picture_panel"": ""DCIM/jbc/Linum flavum_dbgi_006792_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Linum flavum_dbgi_006792_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_53"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Linum flavum"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574798.2, ""y_coord"": 1097953.6}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	72669	dbgi_54	72530	dbgi_006877	anthyllis montana	20250625085229	7.113125	46.032654					Émilie Lab					20250625085229	2025-08-12T11:52:07.931Z	2025-08-14T14:03:02.052Z		"{""coordinates"": [7.113125290299118, 46.03265327699562], ""type"": ""Point""}"		72669	0		0	7.1131253	46.032654			0	Leaf		DCIM/jbc/Anthyllis montana_dbgi_006877_04.jpg	DCIM/jbc/Anthyllis montana_dbgi_006877_03.jpg		DCIM/jbc/Anthyllis montana_dbgi_006877_02.jpg	DCIM/jbc/Anthyllis montana_dbgi_006877_01.jpg	DCIM/jbc/Anthyllis montana_dbgi_006877_05.jpg		jbc		dbgi_54			Anthyllis montana					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574795.5	1097954	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250625085229"", ""date_created"": ""2025-08-12T11:52:07.931Z"", ""date_updated"": ""2025-08-14T14:03:02.052Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113125290299118, 46.03265327699562], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 72669, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.1131253, ""longitude"": 46.032654, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Anthyllis montana_dbgi_006877_04.jpg"", ""picture_detail"": ""DCIM/jbc/Anthyllis montana_dbgi_006877_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Anthyllis montana_dbgi_006877_02.jpg"", ""picture_panel"": ""DCIM/jbc/Anthyllis montana_dbgi_006877_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Anthyllis montana_dbgi_006877_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_54"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Anthyllis montana"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574795.5, ""y_coord"": 1097954}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	72670	dbgi_55	72531	dbgi_006980	dianthus subacaulis	20250625085752	7.113112	46.03263					Émilie Lab					20250625085752	2025-08-12T11:52:07.962Z	2025-08-14T14:03:02.080Z		"{""coordinates"": [7.1131122255006, 46.03262947554691], ""type"": ""Point""}"		72670	0		0	7.1131124	46.03263			0	Leaf		DCIM/jbc/Dianthus subacaulis_dbgi_006980_04.jpg	DCIM/jbc/Dianthus subacaulis_dbgi_006980_03.jpg		DCIM/jbc/Dianthus subacaulis_dbgi_006980_02.jpg	DCIM/jbc/Dianthus subacaulis_dbgi_006980_01.jpg	DCIM/jbc/Dianthus subacaulis_dbgi_006980_05.jpg		jbc		dbgi_55			Dianthus subacaulis					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574794.2	1097951.4	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250625085752"", ""date_created"": ""2025-08-12T11:52:07.962Z"", ""date_updated"": ""2025-08-14T14:03:02.080Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.1131122255006, 46.03262947554691], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 72670, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.1131124, ""longitude"": 46.03263, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Dianthus subacaulis_dbgi_006980_04.jpg"", ""picture_detail"": ""DCIM/jbc/Dianthus subacaulis_dbgi_006980_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Dianthus subacaulis_dbgi_006980_02.jpg"", ""picture_panel"": ""DCIM/jbc/Dianthus subacaulis_dbgi_006980_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Dianthus subacaulis_dbgi_006980_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_55"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Dianthus subacaulis"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574794.2, ""y_coord"": 1097951.4}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	72671	dbgi_56	72532	dbgi_007037	rhododendron violaceum	20250625090000	7.113113	46.03264					Émilie Lab					20250625090000	2025-08-12T11:52:07.993Z	2025-08-14T14:03:02.103Z		"{""coordinates"": [7.113113275658054, 46.03263791082201], ""type"": ""Point""}"		72671	0		0	7.1131134	46.03264			0	Leaf		DCIM/jbc/Rhododendron violaceum_dbgi_007037_04.jpg	DCIM/jbc/Rhododendron violaceum_dbgi_007037_03.jpg		DCIM/jbc/Rhododendron violaceum_dbgi_007037_02.jpg	DCIM/jbc/Rhododendron violaceum_dbgi_007037_01.jpg	DCIM/jbc/Rhododendron violaceum_dbgi_007037_05.jpg		jbc		dbgi_56			Rhododendron violaceum					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574794.5	1097952.2	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250625090000"", ""date_created"": ""2025-08-12T11:52:07.993Z"", ""date_updated"": ""2025-08-14T14:03:02.103Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113113275658054, 46.03263791082201], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 72671, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.1131134, ""longitude"": 46.03264, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Rhododendron violaceum_dbgi_007037_04.jpg"", ""picture_detail"": ""DCIM/jbc/Rhododendron violaceum_dbgi_007037_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Rhododendron violaceum_dbgi_007037_02.jpg"", ""picture_panel"": ""DCIM/jbc/Rhododendron violaceum_dbgi_007037_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Rhododendron violaceum_dbgi_007037_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_56"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Rhododendron violaceum"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574794.5, ""y_coord"": 1097952.2}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	72672	dbgi_57	72533	dbgi_008683	oxalis valdiviensis	20250625090203	7.113112	46.032654					Émilie Lab					20250625090203	2025-08-12T11:52:08.022Z	2025-08-14T14:03:02.128Z		"{""coordinates"": [7.113112083420712, 46.032653238689576], ""type"": ""Point""}"		72672	0		0	7.113112	46.032654			0	Leaf		DCIM/jbc/Oxalis valdiviensis_dbgi_008683_04.jpg	DCIM/jbc/Oxalis valdiviensis_dbgi_008683_03.jpg		DCIM/jbc/Oxalis valdiviensis_dbgi_008683_02.jpg	DCIM/jbc/Oxalis valdiviensis_dbgi_008683_01.jpg	DCIM/jbc/Oxalis valdiviensis_dbgi_008683_05.jpg		jbc		dbgi_57			Oxalis valdiviensis					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574794.2	1097954	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250625090203"", ""date_created"": ""2025-08-12T11:52:08.022Z"", ""date_updated"": ""2025-08-14T14:03:02.128Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113112083420712, 46.032653238689576], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 72672, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.113112, ""longitude"": 46.032654, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Oxalis valdiviensis_dbgi_008683_04.jpg"", ""picture_detail"": ""DCIM/jbc/Oxalis valdiviensis_dbgi_008683_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Oxalis valdiviensis_dbgi_008683_02.jpg"", ""picture_panel"": ""DCIM/jbc/Oxalis valdiviensis_dbgi_008683_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Oxalis valdiviensis_dbgi_008683_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_57"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Oxalis valdiviensis"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574794.2, ""y_coord"": 1097954}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	72673	dbgi_58	72534	dbgi_008450	olearia haastii	20250625090629	7.113133	46.032642					Émilie Lab					20250625090629	2025-08-12T11:52:08.061Z	2025-08-14T14:03:02.152Z		"{""coordinates"": [7.113133067638386, 46.03264103449217], ""type"": ""Point""}"		72673	0		0	7.113133	46.032642			0	Leaf		DCIM/jbc/Olearia haastii_dbgi_008450_04.jpg	DCIM/jbc/Olearia haastii_dbgi_008450_03.jpg		DCIM/jbc/Olearia haastii_dbgi_008450_02.jpg	DCIM/jbc/Olearia haastii_dbgi_008450_01.jpg	DCIM/jbc/Olearia haastii_dbgi_008450_05.jpg		jbc		dbgi_58			Olearia haastii					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574796	1097952.6	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250625090629"", ""date_created"": ""2025-08-12T11:52:08.061Z"", ""date_updated"": ""2025-08-14T14:03:02.152Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113133067638386, 46.03264103449217], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 72673, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.113133, ""longitude"": 46.032642, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Olearia haastii_dbgi_008450_04.jpg"", ""picture_detail"": ""DCIM/jbc/Olearia haastii_dbgi_008450_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Olearia haastii_dbgi_008450_02.jpg"", ""picture_panel"": ""DCIM/jbc/Olearia haastii_dbgi_008450_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Olearia haastii_dbgi_008450_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_58"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Olearia haastii"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574796, ""y_coord"": 1097952.6}"
field_data_delete_candidate	high	nonstandard row has one canonical row with same taxon/date/rounded location	72674	dbgi_59	72535	dbgi_008460	rhododendron lepidotum	20250625091237	7.113162	46.032646					Émilie Lab					20250625091237	2025-08-12T11:52:08.092Z	2025-08-14T14:03:02.179Z		"{""coordinates"": [7.113162751030624, 46.03264648654387], ""type"": ""Point""}"		72674	0		0	7.1131625	46.032646			0	Leaf		DCIM/jbc/Rhododendron lepidotum_dbgi_008460_04.jpg	DCIM/jbc/Rhododendron lepidotum_dbgi_008460_03.jpg		DCIM/jbc/Rhododendron lepidotum_dbgi_008460_02.jpg	DCIM/jbc/Rhododendron lepidotum_dbgi_008460_01.jpg	DCIM/jbc/Rhododendron lepidotum_dbgi_008460_05.jpg		jbc		dbgi_59			Rhododendron lepidotum					053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2574798.2	1097953.2	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Émilie Lab"", ""collector_inat"": null, ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20250625091237"", ""date_created"": ""2025-08-12T11:52:08.092Z"", ""date_updated"": ""2025-08-14T14:03:02.179Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.113162751030624, 46.03264648654387], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 72674, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 7.1131625, ""longitude"": 46.032646, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/jbc/Rhododendron lepidotum_dbgi_008460_04.jpg"", ""picture_detail"": ""DCIM/jbc/Rhododendron lepidotum_dbgi_008460_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/jbc/Rhododendron lepidotum_dbgi_008460_02.jpg"", ""picture_panel"": ""DCIM/jbc/Rhododendron lepidotum_dbgi_008460_01.jpg"", ""picture_panel_label"": ""DCIM/jbc/Rhododendron lepidotum_dbgi_008460_05.jpg"", ""project"": null, ""qfield_project"": ""jbc"", ""rank"": null, ""sample_id"": ""dbgi_59"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Rhododendron lepidotum"", ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2574798.2, ""y_coord"": 1097953.2}"
